Fecha,Precio_1m,Precio_15m,Precio_1h,RSI_15m,Tendencia_Macro,Soporte_Local,Resistencia_Local,Volumen_24h,Sentimiento_Noticias,Estado_Mempool,Señal_Ballena,Decision,Confianza
2026-05-27 12:29:04,74975.3,74975.3,74975.2,47.8,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:30:05,74977.2,74960.6,74960.6,49.4,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:31:07,74947.2,74947.1,74947.1,49.0,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:32:09,74951.0,74951.0,74950.9,49.1,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:33:11,74910.1,74910.1,74911.5,48.0,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:34:29,74961.8,74961.9,74961.8,49.4,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:35:31,74912.6,74915.8,74912.6,48.1,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:36:34,74947.4,74926.8,74926.7,48.4,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:37:35,74960.6,74960.6,74960.6,49.4,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:38:37,74972.8,74972.8,74969.4,49.7,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:39:39,74991.3,74991.3,74991.3,50.2,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:40:41,74922.7,74922.7,74922.7,48.3,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:41:42,74933.5,74916.5,74929.6,48.2,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:42:44,74859.9,74859.9,74859.9,46.7,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:43:45,74887.7,74887.6,74887.7,47.4,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:44:46,74906.4,74906.4,74906.4,47.9,BEARISH,74735.7,75892.4,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:45:48,74902.0,74901.9,74902.0,51.5,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:46:49,74918.3,74918.3,74918.3,51.9,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:47:52,74890.3,74890.3,74881.0,51.1,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:48:54,74897.8,74897.9,74897.8,51.3,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:49:56,74906.0,74906.0,74906.0,51.6,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:50:58,74914.7,74914.7,74914.7,51.8,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:51:59,74930.8,74930.7,74930.7,52.2,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:53:01,74924.6,74924.7,74924.7,52.1,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:54:03,74891.3,74891.3,74891.3,51.2,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:55:05,74866.9,74868.8,74867.0,50.5,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:56:06,74860.3,74860.2,74860.3,50.3,BEARISH,74735.7,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:57:07,74800.2,74800.2,74804.6,48.6,BEARISH,74645.0,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:58:09,74787.5,74787.5,74787.5,48.3,BEARISH,74645.0,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:59:10,74843.0,74866.5,74866.4,50.4,BEARISH,74645.0,75735.6,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:00:22,74804.1,74789.7,74793.1,42.2,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:01:25,74817.0,74827.7,74817.0,43.2,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:02:28,74892.8,74892.8,74892.8,45.4,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:03:29,74859.0,74858.9,74858.9,44.2,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:04:31,74854.9,74854.9,74854.9,44.1,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:05:32,74856.3,74856.3,74854.4,44.1,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:06:44,74842.7,74842.7,74842.6,43.7,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:07:46,74815.1,74815.1,74810.2,42.9,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:08:48,74888.6,74888.6,74888.6,45.2,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:09:51,74804.0,74794.3,74790.4,42.3,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:10:52,74808.6,74808.6,74808.6,42.7,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:12:19,74785.7,74785.6,74785.7,42.1,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:13:35,74700.1,74698.9,74698.9,40.0,BEARISH,74645.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:14:36,74712.9,74711.8,74711.8,40.3,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:15:48,74691.2,74691.2,74691.2,40.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:16:51,74726.5,74726.5,74726.6,41.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:17:57,74784.7,74784.7,74784.7,43.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:18:58,74800.1,74783.3,74800.1,43.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:20:00,74807.5,74807.4,74807.4,44.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:21:02,74762.3,74772.8,74772.8,43.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:22:04,74787.4,74788.8,74788.8,43.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:23:15,74841.2,74841.2,74841.1,45.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:24:31,74841.2,74830.3,74830.3,45.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:25:33,74847.4,74849.5,74849.5,45.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:26:35,74876.7,74876.7,74876.7,46.6,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:27:37,74908.3,74903.2,74899.9,47.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:28:39,74833.1,74828.1,74837.5,45.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:29:41,74879.9,74879.9,74879.8,46.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:30:43,74866.9,74866.9,74866.9,43.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:31:45,74861.6,74861.5,74874.8,43.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:32:46,74864.5,74864.5,74864.5,43.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:33:49,74878.2,74881.4,74881.1,43.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:34:52,74889.7,74889.7,74889.6,44.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:35:55,74892.1,74892.1,74892.0,44.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:36:57,74881.2,74893.6,74881.2,44.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:37:59,74885.7,74874.9,74885.7,43.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:39:02,74896.2,74896.2,74896.2,44.3,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:40:04,74909.5,74909.4,74909.4,44.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:41:06,74906.2,74906.2,74909.4,44.6,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:42:08,74963.9,74957.5,74958.3,46.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:43:10,74958.1,74958.1,74958.1,46.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:44:12,74949.2,74949.2,74949.1,46.0,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:45:16,74951.5,74951.5,74951.4,38.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:46:18,74949.8,74949.8,74943.3,38.0,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:47:19,74922.1,74922.1,74922.1,37.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:48:36,74939.9,74940.0,74940.0,37.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:49:48,74944.3,74953.0,74944.3,38.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:51:04,74964.4,74964.5,74964.5,38.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:52:25,74998.2,74998.2,74998.2,39.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:53:28,74983.4,74987.7,74983.5,39.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:54:30,74940.9,74944.7,74944.7,37.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:55:32,74949.8,74949.8,74950.0,38.0,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:56:33,74975.5,74975.6,74975.6,39.0,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:57:35,74968.2,74968.2,74968.2,38.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:58:37,74989.5,74989.5,74989.4,39.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 13:59:40,74982.0,74982.0,74982.0,39.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:00:42,74985.5,74985.5,74985.5,43.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:01:45,74993.4,74993.3,74993.3,43.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:02:46,75007.6,75007.6,75007.6,44.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:03:48,75005.7,75005.7,75005.7,44.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:05:00,75022.6,75029.8,75022.5,45.0,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:06:13,75031.4,75031.4,75031.4,45.1,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:07:51,74968.0,74975.5,74975.6,43.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:08:52,74961.8,74961.9,74951.6,42.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:10:20,74979.9,74980.0,74980.0,43.3,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:11:22,74951.6,74951.7,74951.7,42.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:12:25,74952.1,74952.0,74952.0,42.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:13:28,75026.1,75026.2,75026.1,44.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:14:30,75010.4,75013.4,75010.5,44.4,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:15:33,75036.5,75039.9,75039.9,40.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:16:34,75017.2,75017.2,75017.3,39.7,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:17:36,75009.8,75009.7,75010.4,39.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:18:41,75035.9,75035.9,75035.9,40.5,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:19:43,74987.4,74976.5,74976.5,38.6,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:20:47,74987.9,74987.9,74987.9,38.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:21:49,74945.4,74950.0,74950.0,37.9,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:22:54,74981.3,74978.7,74978.7,38.6,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:23:55,75042.0,75042.0,75042.0,40.8,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:24:58,75053.0,75053.0,75053.0,41.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:25:59,75026.1,75029.4,75016.4,40.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 14:27:01,75029.4,75029.4,75029.5,40.2,BEARISH,74632.0,75485.9,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
